Rental_state,Start,End,Revenue,Distance
RED,2017-01-04 00:15:58.8180000,2017-01-04 00:20:15.8430000,1.14,1
RED,2017-03-16 13:15:19.0320000,2017-03-16 13:24:47.5690000,2.02,3
GREEN,2017-01-07 17:12:39.9260000,2017-01-07 17:13:30.4080000,0.0,0
RED,2017-02-01 13:37:33.0240000,2017-02-01 13:55:52.3160000,3.3,3
RED,2017-01-04 11:59:20.1210000,2017-01-04 12:07:58.5840000,1.82,3
GREEN,2017-05-04 19:42:54.5110000,2017-05-04 19:48:02.1730000,0.0,0
GREEN,2017-05-19 11:06:53.7610000,2017-05-19 15:17:57.8630000,0.0,0
GREEN,2017-03-14 17:54:55.3830000,2017-03-15 07:03:14.7450000,0.0,0
RED,2017-07-01 03:47:13.0120000,2017-07-01 04:03:51.9520000,4.86,3
RED,2017-11-29 15:12:39.8560000,2017-11-29 15:34:18.9640000,6.57,7
GREEN,2017-10-16 02:18:10.0210000,2017-10-16 07:02:29.0890000,0.0,0
GREEN,2017-09-09 12:42:10.1420000,2017-09-09 12:46:45.4690000,0.0,0
RED,2017-06-02 13:32:12.9710000,2017-06-02 14:05:48.6050000,8.86,24
GREEN,2017-05-19 21:07:10.0500000,2017-05-20 00:18:11.8250000,0.0,0
GREEN,2017-05-17 17:05:47.2900000,2017-05-17 17:09:51.6160000,0.0,0
GREEN,2017-01-22 19:32:25.0380000,2017-01-22 19:35:16.1240000,0.0,0
RED,2017-12-03 13:13:23.6830000,2017-12-03 13:31:17.1430000,3.93,4
GREEN,2017-01-30 00:45:20.5040000,2017-01-30 01:19:38.7580000,0.0,0
GREEN,2017-09-07 20:12:13.0080000,2017-09-07 20:17:04.5690000,0.0,0
RED,2017-05-04 13:29:04.5960000,2017-05-04 13:49:49.3800000,4.67,0
GREEN,2017-05-15 11:41:35.6700000,2017-05-15 14:27:56.2040000,0.0,0
RED,2017-03-17 07:02:06.1870000,2017-03-17 07:12:34.4370000,2.02,6
RED,2017-04-09 22:54:29.9410000,2017-04-09 23:01:53.5740000,1.61,3
RED,2017-05-05 15:20:02.6580000,2017-05-05 15:46:16.2880000,6.77,7
GREEN,2017-12-16 22:42:18.8940000,2017-12-16 22:47:59.2020000,0.0,0
RED,2017-09-12 19:31:37.3230000,2017-09-12 19:40:08.3030000,2.08,3
GREEN,2017-07-05 14:24:32.3570000,2017-07-05 14:25:13.4090000,0.0,0
GREEN,2017-05-19 19:28:53.4280000,2017-05-19 20:44:23.5820000,0.0,0
RED,2017-01-05 01:32:31.6770000,2017-01-05 01:49:39.5940000,3.43,4
RED,2017-05-20 14:33:27.5610000,2017-05-20 14:50:13.2850000,3.43,4
GREEN,2017-07-03 20:35:08.4370000,2017-07-03 21:17:14.9580000,0.0,0
GREEN,2017-03-07 08:34:32.9210000,2017-03-07 09:57:20.5140000,0.0,0
GREEN,2017-07-25 13:45:09.2540000,2017-07-25 16:12:36.4750000,0.0,0
GREEN,2017-09-07 15:27:03.4430000,2017-09-07 17:49:15.3170000,0.0,0
GREEN,2017-04-08 14:03:21.5500000,2017-04-08 14:21:59.1010000,0.0,0
GREEN,2017-04-14 05:32:58.1810000,2017-04-14 08:58:36.3080000,0.0,0
RED,2017-04-26 16:58:58.6690000,2017-04-26 17:23:08.6120000,4.44,0
RED,2017-09-23 00:32:46.6260000,2017-09-23 00:59:00.4080000,5.9,14
GREEN,2017-08-25 14:51:45.8520000,2017-08-25 15:11:01.9150000,0.0,0
GREEN,2017-07-05 01:16:56.1870000,2017-07-05 04:42:23.1510000,0.0,0
GREEN,2017-04-23 11:36:25.4650000,2017-04-23 13:03:45.1430000,0.0,0
GREEN,2017-02-18 05:55:55.4430000,2017-02-18 07:51:16.7670000,0.0,0
GREEN,2017-08-12 22:21:54.6520000,2017-08-12 22:46:46.2660000,0.0,0
GREEN,2017-11-05 01:21:47.1660000,2017-11-05 09:27:38.7050000,0.0,0
GREEN,2017-03-22 13:36:12.3330000,2017-03-22 14:05:48.0040000,0.0,0
GREEN,2017-04-13 23:50:22.6410000,2017-04-13 23:57:46.6630000,0.0,0
GREEN,2017-03-26 13:54:13.7710000,2017-03-26 13:54:24.7080000,0.0,0
GREEN,2017-04-05 15:14:16.0580000,2017-04-05 15:31:32.2190000,0.0,0
RED,2017-10-05 19:16:01.6760000,2017-10-05 21:14:45.6630000,0.0,43
GREEN,2017-10-03 14:16:30.4630000,2017-10-03 14:22:15.0270000,0.0,0
RED,2017-09-02 09:22:23.3240000,2017-09-02 09:38:00.4220000,4.57,5
GREEN,2017-02-16 16:15:01.1120000,2017-02-16 17:50:53.3300000,0.0,0
RED,2017-11-22 19:37:52.6050000,2017-11-22 19:46:58.2000000,1.97,1
GREEN,2017-03-09 09:31:02.0760000,2017-03-09 11:38:07.6920000,0.0,0
RED,2017-12-14 09:05:18.4650000,2017-12-14 09:30:18.8550000,5.68,10
RED,2017-12-04 06:14:15.7090000,2017-12-04 06:22:18.2620000,1.97,3
RED,2017-09-20 22:18:32.2250000,2017-09-20 22:34:37.3150000,4.17,7
GREEN,2017-10-20 20:36:10.6500000,2017-10-20 20:37:51.0740000,0.0,0
GREEN,2017-02-14 21:38:53.6570000,2017-02-15 08:36:57.3880000,0.0,0
GREEN,2017-07-29 12:43:16.0800000,2017-07-29 12:45:06.3030000,0.0,0
GREEN,2017-11-02 11:38:58.0880000,2017-11-02 15:37:28.1950000,0.0,0
GREEN,2017-09-05 17:55:51.2990000,2017-09-05 18:00:42.5680000,0.0,0
GREEN,2017-12-14 17:54:10.0510000,2017-12-14 17:55:29.9280000,0.0,0
GREEN,2017-09-21 20:54:43.7620000,2017-09-21 21:10:58.8160000,0.0,0
RED,2017-02-09 14:50:11.1190000,2017-02-09 14:55:54.4310000,1.21,1
GREEN,2017-01-25 07:04:06.8520000,2017-01-25 13:23:56.0380000,0.0,0
RED,2017-03-08 14:22:45.4710000,2017-03-08 14:35:35.5600000,3.39,4
GREEN,2017-11-06 16:55:53.4810000,2017-11-06 17:17:11.4510000,0.0,0
GREEN,2017-11-25 10:05:49.1170000,2017-11-25 10:59:12.1590000,0.0,0
RED,2017-10-19 06:59:54.3930000,2017-10-19 07:33:32.5810000,7.43,16
GREEN,2017-01-17 11:16:17.6520000,2017-01-17 13:40:40.1080000,0.0,0
GREEN,2017-06-15 15:50:05.5080000,2017-06-15 15:58:04.6040000,0.0,0
RED,2017-02-02 10:06:28.7840000,2017-02-02 10:16:21.8810000,2.61,4
GREEN,2017-09-29 12:37:10.0200000,2017-09-29 12:46:48.1550000,0.0,0
RED,2017-05-25 18:42:28.9350000,2017-05-25 19:09:32.4240000,5.04,10
GREEN,2017-04-26 08:21:38.7240000,2017-04-26 08:34:19.1330000,0.0,0
GREEN,2017-02-24 11:41:16.9560000,2017-02-24 11:46:46.5090000,0.0,0
GREEN,2017-08-21 16:40:20.0740000,2017-08-21 17:16:35.8180000,0.0,0
GREEN,2017-01-18 23:46:24.0540000,2017-01-19 00:14:24.2150000,0.0,0
RED,2017-03-18 13:50:08.1920000,2017-03-18 14:28:14.3830000,7.66,18
GREEN,2017-04-06 19:10:51.8910000,2017-04-06 19:12:28.7480000,0.0,0
GREEN,2017-05-02 07:44:39.8640000,2017-05-02 11:45:54.5910000,0.0,0
GREEN,2017-08-14 17:40:44.3640000,2017-08-14 18:51:02.6650000,0.0,0
RED,2017-09-10 08:39:35.3100000,2017-09-10 08:46:45.3540000,1.41,2
RED,2017-04-27 17:39:00.2720000,2017-04-27 17:47:43.0460000,1.61,2
RED,2017-03-04 10:03:59.9520000,2017-03-04 10:25:06.4090000,4.24,9
GREEN,2017-03-21 00:15:10.0150000,2017-03-21 03:20:27.5860000,0.0,0
GREEN,2017-02-24 23:31:25.7030000,2017-02-24 23:38:19.7410000,0.0,0
RED,2017-06-20 00:34:02.1460000,2017-06-20 00:39:54.4610000,1.21,2
RED,2017-12-21 00:53:12.2730000,2017-12-21 01:10:11.6370000,4.69,10
GREEN,2017-07-27 18:43:04.0320000,2017-07-27 18:49:33.6810000,0.0,0
GREEN,2017-04-29 22:40:45.4070000,2017-04-29 22:50:32.1160000,0.0,0
RED,2017-04-27 14:58:03.8400000,2017-04-27 15:15:31.1300000,3.63,5
RED,2017-02-17 15:55:47.8900000,2017-02-17 17:00:53.7020000,11.51,6
GREEN,2017-08-16 17:35:46.8310000,2017-08-16 18:06:12.3630000,0.0,0
GREEN,2017-03-11 05:33:07.8430000,2017-03-11 09:06:32.9180000,0.0,0
RED,2017-08-07 12:06:48.1510000,2017-08-07 12:35:32.5960000,5.68,9
GREEN,2017-01-13 18:35:53.0230000,2017-01-13 19:06:25.6650000,0.0,0
GREEN,2017-11-16 05:23:38.7080000,2017-11-16 13:09:07.5530000,0.0,0
GREEN,2017-10-15 15:03:42.2230000,2017-10-15 15:54:35.5380000,0.0,0
GREEN,2017-08-19 22:08:43.7730000,2017-08-19 22:26:37.0590000,0.0,0
GREEN,2017-11-15 09:51:32.5450000,2017-11-15 09:57:18.9370000,0.0,0
GREEN,2017-05-24 00:02:51.9810000,2017-05-24 07:33:58.7340000,0.0,0
GREEN,2017-07-21 12:06:18.3960000,2017-07-21 12:07:46.8850000,0.0,0
RED,2017-08-27 15:12:34.8560000,2017-08-27 15:56:22.4090000,10.46,8
GREEN,2017-09-10 09:55:24.3220000,2017-09-10 10:26:35.7340000,0.0,0
GREEN,2017-05-01 04:15:02.9380000,2017-05-01 06:12:17.4480000,0.0,0
GREEN,2017-08-30 23:42:25.7860000,2017-08-31 01:14:29.0510000,0.0,0
RED,2017-09-29 08:04:30.9250000,2017-09-29 08:37:53.3220000,9.71,15
GREEN,2017-02-26 16:30:13.9670000,2017-02-26 17:16:17.5570000,0.0,0
RED,2017-05-19 19:30:43.3680000,2017-05-19 19:39:46.7280000,1.82,3
GREEN,2017-01-19 17:18:36.7820000,2017-01-19 17:28:08.6840000,0.0,0
RED,2017-05-11 17:50:38.7680000,2017-05-11 18:24:11.9160000,6.86,10
GREEN,2017-10-26 13:40:53.7030000,2017-10-26 15:25:46.9530000,0.0,0
GREEN,2017-10-02 13:09:15.2090000,2017-10-02 13:29:34.4750000,0.0,0
RED,2017-06-30 19:52:33.0690000,2017-06-30 20:13:50.2750000,6.29,7
GREEN,2017-07-11 13:55:10.0460000,2017-07-11 13:56:57.1700000,0.0,0
GREEN,2017-10-04 03:06:29.5990000,2017-10-04 03:49:14.3170000,0.0,0
GREEN,2017-05-23 22:41:58.8830000,2017-05-23 23:04:40.4470000,0.0,0
RED,2017-07-01 18:35:42.4580000,2017-07-01 18:49:12.4560000,2.62,5
GREEN,2017-12-08 06:56:14.8070000,2017-12-08 06:56:34.2970000,0.0,0
RED,2017-03-25 21:45:18.9920000,2017-03-25 22:05:10.5650000,4.03,12
GREEN,2017-07-04 15:42:41.4230000,2017-07-04 18:02:34.3430000,0.0,0
GREEN,2017-06-10 00:44:21.5110000,2017-06-10 00:50:15.5260000,0.0,0
GREEN,2017-08-16 02:40:20.9350000,2017-08-16 07:43:24.0160000,0.0,0
GREEN,2017-06-20 15:42:19.4770000,2017-06-20 16:50:49.5330000,0.0,0
GREEN,2017-06-11 12:46:42.4000000,2017-06-11 13:21:54.6850000,0.0,0
GREEN,2017-05-30 18:02:10.0580000,2017-05-30 18:03:13.9640000,0.0,0
GREEN,2017-01-30 22:22:55.7780000,2017-01-31 08:48:35.1840000,0.0,0
GREEN,2017-08-27 09:25:59.9670000,2017-08-27 12:33:38.8430000,0.0,0
RED,2017-10-14 23:08:52.1550000,2017-10-14 23:14:28.0590000,1.31,2
RED,2017-06-01 11:19:49.7190000,2017-06-01 11:37:08.1580000,3.43,6
RED,2017-12-05 12:54:01.8910000,2017-12-05 13:05:54.7880000,3.13,2
RED,2017-08-13 21:40:06.3260000,2017-08-13 21:54:03.3260000,2.82,5
GREEN,2017-10-23 23:24:42.0640000,2017-10-24 06:25:33.5010000,0.0,0
GREEN,2017-09-28 10:07:50.3120000,2017-09-28 10:09:09.3950000,0.0,0
GREEN,2017-02-10 13:31:31.3010000,2017-02-10 13:33:10.3400000,0.0,0
RED,2017-01-06 21:18:24.5920000,2017-01-06 21:41:29.3690000,4.64,18
RED,2017-07-29 00:46:15.8960000,2017-07-29 01:02:48.3700000,4.13,8
GREEN,2017-05-20 20:26:45.3560000,2017-05-20 20:37:53.4670000,0.0,0
GREEN,2017-07-30 14:31:55.7220000,2017-07-30 14:42:48.3770000,0.0,0
GREEN,2017-01-05 12:45:17.9980000,2017-01-05 14:12:39.9900000,0.0,0
GREEN,2017-08-18 10:19:10.1180000,2017-08-18 14:04:48.1800000,0.0,0
GREEN,2017-05-04 16:06:41.1710000,2017-05-04 16:07:47.9550000,0.0,0
GREEN,2017-08-07 15:33:44.8950000,2017-08-07 15:34:40.6110000,0.0,0
GREEN,2017-01-11 16:56:09.3770000,2017-01-11 17:05:57.2310000,0.0,0
RED,2017-03-20 08:35:59.9950000,2017-03-20 09:04:58.1820000,5.85,5
RED,2017-04-30 18:26:45.1210000,2017-04-30 18:39:11.9700000,2.42,4
GREEN,2017-08-28 10:30:11.6080000,2017-08-28 13:36:12.8670000,0.0,0
GREEN,2017-07-11 20:56:51.1800000,2017-07-11 21:08:20.9250000,0.0,0
GREEN,2017-02-08 17:13:10.0150000,2017-02-08 17:16:54.1860000,0.0,0
GREEN,2017-02-23 14:31:10.0190000,2017-02-23 14:31:52.4040000,0.0,0
GREEN,2017-05-06 14:32:15.0590000,2017-05-06 14:33:05.8250000,0.0,0
RED,2017-05-07 09:11:51.3910000,2017-05-07 09:19:50.6160000,1.61,3
GREEN,2017-02-09 09:25:20.5390000,2017-02-09 09:32:38.5370000,0.0,0
GREEN,2017-01-03 21:21:15.7550000,2017-01-03 21:21:19.0230000,0.0,0
GREEN,2017-12-16 09:04:01.9230000,2017-12-16 18:04:12.4910000,0.0,0
RED,2017-07-03 10:59:00.3180000,2017-07-03 11:09:26.7370000,2.14,3
GREEN,2017-12-29 03:08:28.7260000,2017-12-29 06:30:43.9970000,0.0,0
RED,2017-03-19 15:50:56.2250000,2017-03-19 16:06:33.3930000,3.23,6
RED,2017-11-21 10:18:15.4940000,2017-11-21 10:40:08.7020000,4.81,7
RED,2017-12-15 22:48:00.0560000,2017-12-15 22:55:12.8020000,1.75,2
GREEN,2017-03-07 17:40:57.2150000,2017-03-07 18:02:44.2280000,0.0,0
RED,2017-07-17 21:26:47.1740000,2017-07-17 21:43:06.7540000,3.35,3
RED,2017-11-02 18:51:56.4610000,2017-11-02 19:02:08.3390000,2.87,3
GREEN,2017-09-29 00:12:10.0660000,2017-09-29 00:18:24.3320000,0.0,0
GREEN,2017-05-19 18:17:34.4800000,2017-05-19 18:28:06.7340000,0.0,0
GREEN,2017-09-19 18:16:29.1930000,2017-09-19 21:27:37.0580000,0.0,0
GREEN,2017-07-07 21:54:54.3870000,2017-07-07 21:59:35.4050000,0.0,0
RED,2017-08-06 13:34:55.9380000,2017-08-06 13:51:47.6650000,3.42,4
GREEN,2017-02-14 01:16:08.3180000,2017-02-14 09:37:59.4610000,0.0,0
GREEN,2017-08-10 01:41:50.1680000,2017-08-10 04:43:18.1920000,0.0,0
GREEN,2017-04-25 22:03:21.1200000,2017-04-25 22:21:31.5230000,0.0,0
GREEN,2017-01-12 22:44:58.6790000,2017-01-12 23:08:05.7980000,0.0,0
RED,2017-01-12 20:57:57.9950000,2017-01-12 21:17:24.6450000,3.83,7
GREEN,2017-04-12 17:03:35.0250000,2017-04-12 17:17:49.0420000,0.0,0
GREEN,2017-09-09 14:04:30.9470000,2017-09-09 14:12:11.9580000,0.0,0
RED,2017-02-28 00:10:23.4000000,2017-02-28 00:42:04.8160000,8.34,12
RED,2017-04-20 22:21:09.2000000,2017-04-20 22:27:59.6030000,1.41,3
GREEN,2017-03-07 06:53:10.0580000,2017-03-07 07:02:23.2870000,0.0,0
GREEN,2017-11-29 15:27:50.9040000,2017-11-29 15:28:21.0050000,0.0,0
RED,2017-03-12 21:22:34.9930000,2017-03-12 21:36:52.5420000,2.82,7
GREEN,2017-03-12 00:52:21.0700000,2017-03-12 08:06:13.8410000,0.0,0
GREEN,2017-10-30 00:14:49.8000000,2017-10-30 03:47:52.0490000,0.0,0
GREEN,2017-12-28 13:02:52.5670000,2017-12-28 14:06:25.1520000,0.0,0
GREEN,2017-07-20 09:29:38.6880000,2017-07-20 14:06:00.9890000,0.0,0
RED,2017-03-31 16:35:44.2450000,2017-03-31 17:02:19.0980000,5.45,12
RED,2017-04-25 06:20:15.9460000,2017-04-25 06:31:06.5330000,2.22,4
GREEN,2017-09-24 16:39:51.6950000,2017-09-24 17:00:07.7720000,0.0,0
RED,2017-04-15 03:18:14.4290000,2017-04-15 03:31:40.4530000,4.0,4
RED,2017-06-11 14:06:01.0300000,2017-06-11 14:17:41.7790000,2.42,4
GREEN,2017-09-29 20:20:00.5730000,2017-09-29 20:20:34.0900000,0.0,0
GREEN,2017-12-01 14:24:36.8940000,2017-12-01 15:10:55.8890000,0.0,0
GREEN,2017-01-27 09:27:32.9120000,2017-01-27 13:34:10.8010000,0.0,0
GREEN,2017-01-28 09:46:00.3720000,2017-01-28 13:05:51.9820000,0.0,0
GREEN,2017-05-02 09:45:35.2130000,2017-05-02 09:49:12.2660000,0.0,0
GREEN,2017-03-08 17:37:43.8250000,2017-03-08 17:38:56.5760000,0.0,0
GREEN,2017-11-13 13:40:51.5500000,2017-11-13 16:08:41.0610000,0.0,0
RED,2017-10-30 22:00:57.5760000,2017-10-30 22:12:05.7620000,3.13,3
RED,2017-07-09 23:17:54.8350000,2017-07-09 23:26:55.1640000,1.82,3
GREEN,2017-05-09 15:02:06.2030000,2017-05-09 15:03:48.9520000,0.0,0
GREEN,2017-01-12 13:49:06.0380000,2017-01-12 14:18:09.1190000,0.0,0
GREEN,2017-01-11 21:18:35.3590000,2017-01-11 21:52:05.1020000,0.0,0
RED,2017-03-28 02:35:41.1720000,2017-03-28 02:40:02.5100000,1.14,2
GREEN,2017-07-26 18:00:10.0410000,2017-07-27 12:03:58.0540000,0.0,0
RED,2017-05-20 15:41:32.1500000,2017-05-20 16:17:35.4070000,9.38,14
RED,2017-08-13 10:51:38.3210000,2017-08-13 11:26:02.2700000,7.55,9
RED,2017-05-13 14:40:24.3000000,2017-05-13 14:57:23.8500000,3.43,6
RED,2017-02-06 08:50:44.6990000,2017-02-06 09:03:23.5980000,2.62,4
RED,2017-11-23 15:48:00.8740000,2017-11-23 16:24:45.4850000,8.3,5
GREEN,2017-02-11 22:39:09.5340000,2017-02-11 22:47:35.3470000,0.0,0
RED,2017-02-15 16:00:07.3320000,2017-02-15 16:20:23.9030000,4.03,9
RED,2017-11-17 15:56:00.9300000,2017-11-17 16:17:52.0570000,4.81,6
GREEN,2017-11-16 10:41:13.5900000,2017-11-16 11:32:24.4440000,0.0,0
GREEN,2017-02-09 09:30:53.5890000,2017-02-09 09:32:10.3760000,0.0,0
GREEN,2017-09-11 15:19:49.5180000,2017-09-11 16:46:20.8470000,0.0,0
RED,2017-07-30 21:25:58.1970000,2017-07-30 21:36:36.7100000,2.22,3
RED,2017-06-24 19:46:12.3010000,2017-06-24 19:52:40.8560000,1.21,1
GREEN,2017-03-07 21:50:01.2210000,2017-03-08 05:45:42.9280000,0.0,0
GREEN,2017-08-16 12:44:00.8330000,2017-08-16 12:44:43.5320000,0.0,0
GREEN,2017-07-04 18:59:54.7240000,2017-07-04 19:01:13.7300000,0.0,0
RED,2017-03-27 05:59:26.4100000,2017-03-27 06:10:31.5490000,2.22,5
GREEN,2017-05-24 20:44:34.5690000,2017-05-24 20:44:39.1650000,0.0,0
RED,2017-05-09 15:58:03.1050000,2017-05-09 16:09:45.5010000,2.22,4
GREEN,2017-06-17 08:34:49.5440000,2017-06-17 09:55:32.5370000,0.0,0
RED,2017-01-27 22:30:26.8040000,2017-01-27 22:37:18.7980000,1.41,3
RED,2017-06-13 11:33:34.0670000,2017-06-13 11:54:36.1870000,4.24,5
GREEN,2017-04-23 15:46:13.6040000,2017-04-23 18:04:34.9130000,0.0,0
RED,2017-08-31 13:05:50.0080000,2017-08-31 13:25:55.4250000,4.03,7
RED,2017-01-05 00:31:32.5830000,2017-01-05 00:41:47.3380000,2.02,7
GREEN,2017-05-11 13:05:36.8080000,2017-05-11 13:07:25.1380000,0.0,0
GREEN,2017-10-05 15:25:55.4680000,2017-10-05 15:27:35.9290000,0.0,0
GREEN,2017-02-18 16:58:33.9650000,2017-02-18 17:42:44.4550000,0.0,0
GREEN,2017-01-27 22:08:59.0610000,2017-01-27 22:21:24.1100000,0.0,0
RED,2017-04-14 19:00:18.0460000,2017-04-14 19:39:45.1400000,7.45,16
RED,2017-09-30 17:29:29.4370000,2017-09-30 18:00:54.1660000,8.34,11
RED,2017-10-23 07:10:56.7980000,2017-10-23 07:19:14.1390000,0.66,0
GREEN,2017-01-13 16:57:09.9980000,2017-01-13 16:58:04.6110000,0.0,0
RED,2017-09-01 16:17:36.4780000,2017-09-01 16:49:35.8580000,6.45,20
GREEN,2017-06-27 18:15:41.3630000,2017-06-27 20:05:07.9960000,0.0,0
GREEN,2017-08-27 14:46:47.5150000,2017-08-27 15:28:12.4730000,0.0,0
RED,2017-07-16 22:52:38.9980000,2017-07-16 22:52:47.4130000,0.0,0
GREEN,2017-08-13 20:41:13.1340000,2017-08-14 05:09:07.8320000,0.0,0
RED,2017-11-19 14:27:25.8650000,2017-11-19 14:58:13.5620000,6.77,12
GREEN,2017-09-02 14:01:10.1370000,2017-09-02 16:39:05.5630000,0.0,0
RED,2017-10-12 18:22:07.6470000,2017-10-12 19:13:41.5390000,11.36,20
GREEN,2017-06-14 12:40:50.5110000,2017-06-14 18:19:33.5510000,0.0,0
RED,2017-08-19 15:11:38.1200000,2017-08-19 15:32:49.9340000,5.47,10
RED,2017-02-05 11:17:20.6710000,2017-02-05 11:32:16.7250000,2.86,3
RED,2017-04-19 09:26:50.7160000,2017-04-19 09:30:42.1530000,0.93,0
GREEN,2017-02-06 15:49:52.9350000,2017-02-06 16:48:26.1710000,0.0,0
GREEN,2017-02-10 11:09:48.3500000,2017-02-10 12:41:01.8480000,0.0,0
GREEN,2017-07-15 18:03:09.5200000,2017-07-15 18:10:12.0940000,0.0,0
GREEN,2017-07-22 01:02:16.4730000,2017-07-22 02:26:21.0440000,0.0,0
GREEN,2017-02-19 11:30:32.5690000,2017-02-19 11:32:27.9980000,0.0,0
GREEN,2017-06-19 17:28:50.0240000,2017-06-19 18:21:20.1810000,0.0,0
GREEN,2017-10-24 19:57:48.3690000,2017-10-24 20:20:43.4290000,0.0,0
RED,2017-04-18 16:35:57.3460000,2017-04-18 16:45:36.2560000,2.02,2
RED,2017-10-04 05:15:30.3460000,2017-10-04 05:16:37.9640000,0.0,0
GREEN,2017-11-18 00:02:20.4870000,2017-11-18 07:26:44.7220000,0.0,0
GREEN,2017-06-08 00:15:31.8960000,2017-06-08 01:16:46.1490000,0.0,0
RED,2017-07-20 10:21:29.2820000,2017-07-20 10:35:16.0250000,2.82,4
RED,2017-11-27 21:30:43.5610000,2017-11-27 21:48:11.2030000,5.14,6
RED,2017-11-11 19:05:10.5830000,2017-11-11 19:19:41.0270000,3.91,4
RED,2017-12-10 11:44:00.2770000,2017-12-10 11:54:30.3660000,2.4,1
GREEN,2017-09-16 12:11:23.8950000,2017-09-16 12:13:43.9260000,0.0,0
GREEN,2017-06-04 04:50:08.9050000,2017-06-04 10:14:39.7850000,0.0,0
RED,2017-04-12 11:36:51.1540000,2017-04-12 11:57:05.0120000,4.03,7
GREEN,2017-11-07 20:06:01.3390000,2017-11-07 21:07:13.6040000,0.0,0
GREEN,2017-04-09 17:13:18.6930000,2017-04-09 17:48:11.7730000,0.0,0
GREEN,2017-06-12 11:58:37.8960000,2017-06-13 06:02:32.1000000,0.0,0
RED,2017-03-27 12:52:47.8470000,2017-03-27 13:02:43.2170000,2.61,3
GREEN,2017-04-08 21:10:07.1070000,2017-04-08 23:51:44.1150000,0.0,0
RED,2017-04-21 14:19:47.6140000,2017-04-21 14:36:23.3380000,4.86,5
GREEN,2017-01-19 07:12:00.6590000,2017-01-19 07:56:52.6840000,0.0,0
GREEN,2017-12-04 00:26:26.7810000,2017-12-04 02:28:48.4220000,0.0,0
RED,2017-07-29 21:21:14.2520000,2017-07-29 21:42:30.9290000,4.44,9
RED,2017-03-17 17:05:15.4250000,2017-03-17 17:17:44.2660000,2.62,4
RED,2017-08-06 13:53:48.4180000,2017-08-06 14:08:06.3620000,4.0,5
GREEN,2017-04-18 19:15:17.4630000,2017-04-18 19:17:09.1670000,0.0,0
RED,2017-10-23 19:59:57.8240000,2017-10-23 20:12:19.0550000,2.84,3
RED,2017-03-19 10:02:10.3750000,2017-03-19 10:26:47.9270000,4.92,11
GREEN,2017-06-30 18:37:16.3410000,2017-06-30 18:37:23.3980000,0.0,0
GREEN,2017-02-03 21:58:07.6070000,2017-02-03 22:58:03.5860000,0.0,0
RED,2017-09-12 15:55:32.5330000,2017-09-12 16:01:57.2360000,1.41,1
RED,2017-01-23 17:07:55.4410000,2017-01-23 17:22:48.9950000,3.03,5
RED,2017-01-19 20:01:26.1490000,2017-01-19 20:08:12.5210000,1.41,2
RED,2017-07-13 06:38:53.4180000,2017-07-13 06:52:38.5990000,3.65,6
RED,2017-07-23 06:51:33.9150000,2017-07-23 06:57:42.6420000,1.21,3
GREEN,2017-03-02 08:27:53.3200000,2017-03-02 08:30:50.5420000,0.0,0
GREEN,2017-04-24 19:49:25.4000000,2017-04-24 19:50:20.1000000,0.0,0
RED,2017-05-07 13:54:02.8090000,2017-05-07 14:56:16.4360000,14.6,39
GREEN,2017-03-12 09:00:10.0260000,2017-03-12 09:00:51.3660000,0.0,0
GREEN,2017-06-03 00:33:34.5880000,2017-06-03 00:55:45.1670000,0.0,0
RED,2017-04-17 16:56:20.9030000,2017-04-17 17:14:52.7080000,3.55,6
GREEN,2017-05-17 15:31:19.3020000,2017-05-17 15:31:24.5530000,0.0,0
GREEN,2017-08-15 23:35:43.2910000,2017-08-16 00:12:03.5180000,0.0,0
RED,2017-08-29 11:41:59.8260000,2017-08-29 11:55:20.7530000,2.82,4
GREEN,2017-05-29 09:45:35.0080000,2017-05-29 09:51:38.0360000,0.0,0
RED,2017-07-17 08:16:14.0530000,2017-07-17 08:26:18.0030000,2.02,2
GREEN,2017-04-28 06:52:44.4320000,2017-04-28 09:39:39.5070000,0.0,0
RED,2017-05-08 08:26:21.5380000,2017-05-08 08:34:21.4990000,2.08,2
GREEN,2017-09-10 21:03:24.3980000,2017-09-11 05:19:18.2250000,0.0,0
RED,2017-08-31 20:01:49.6730000,2017-08-31 20:30:22.2670000,5.85,16
RED,2017-10-28 20:28:16.3800000,2017-10-28 20:44:06.5670000,3.5,5
RED,2017-03-24 17:24:55.6050000,2017-03-24 17:42:54.5430000,0.0,0
GREEN,2017-12-07 12:11:27.0360000,2017-12-07 12:27:29.0720000,0.0,0
RED,2017-05-24 21:16:16.3200000,2017-05-24 21:25:00.5900000,1.82,3
RED,2017-04-20 17:19:32.1150000,2017-04-20 17:41:35.8990000,4.44,8
RED,2017-06-13 08:48:05.9390000,2017-06-13 09:09:01.6260000,4.24,4
GREEN,2017-01-31 20:37:05.6010000,2017-01-31 21:06:00.2020000,0.0,0
GREEN,2017-08-07 18:24:34.4230000,2017-08-07 18:33:01.3550000,0.0,0
RED,2017-07-13 18:55:43.1590000,2017-07-13 19:29:18.3820000,6.77,13
GREEN,2017-04-06 04:10:47.4030000,2017-04-06 06:37:18.9960000,0.0,0
GREEN,2017-10-24 07:54:02.5630000,2017-10-24 09:00:16.6070000,0.0,0
GREEN,2017-01-10 18:46:20.6980000,2017-01-10 18:50:12.1900000,0.0,0
